# NVIDIA H100 80GB HBM3, 132 SMs, cold weights, 11 repetitions; synthetic BF16 inputs
M,N,K,variant,us,weight_GBs,lt_mismatches,max_abs_lt,cpu_max_abs,cpu_failures,repeat_mismatches
1,3840,4096,driver_transpose_bk256_d2_s1,26.464,1188.68,0,0,0.001793924,0,0
1,3840,4096,existing_s4,21.472,1465.04,5,0.0009765625,0.001793924,0,0
1,3840,4096,transpose_bk128_d3_s4,17.280,1820.44,5,0.0009765625,0.001793924,0,0
1,3840,4096,transpose_bk256_d2_s4,17.984,1749.18,5,0.0009765625,0.001793924,0,0
1,3840,4096,driver_transpose_bk128_d3_s4,17.632,1784.10,5,0.0009765625,0.001793924,0,0
1,3840,4096,driver_transpose_bk256_d2_s4,17.888,1758.57,5,0.0009765625,0.001793924,0,0
1,3840,4096,existing_s8,22.560,1394.38,8,0.001953125,0.001793924,0,1
1,3840,4096,transpose_bk128_d3_s8,19.712,1595.84,8,0.001953125,0.001793924,0,0
1,3840,4096,transpose_bk256_d2_s8,19.168,1641.14,8,0.001953125,0.001793924,0,0
1,3840,4096,driver_transpose_bk128_d3_s8,19.712,1595.84,8,0.001953125,0.001793924,0,0
1,3840,4096,driver_transpose_bk256_d2_s8,19.104,1646.63,8,0.001953125,0.001793924,0,0
2,3840,4096,cublaslt,15.392,2043.74,0,0,0.0009963008,0,0
2,3840,4096,native_gemv_grid132,27.040,1163.36,17,0.001953125,0.0009963008,0,0
2,3840,4096,native_gemv_grid528,24.640,1276.68,17,0.001953125,0.0009963008,0,0
2,3840,4096,existing_s1,41.152,764.42,0,0,0.0009963008,0,0
2,3840,4096,transpose_bk128_d3_s1,31.680,992.97,0,0,0.0009963008,0,0
2,3840,4096,transpose_bk256_d2_s1,24.320,1293.47,0,0,0.0009963008,0,0
2,3840,4096,driver_transpose_bk128_d3_s1,28.448,1105.78,0,0,0.0009963008,0,0
2,3840,4096,driver_transpose_bk256_d2_s1,26.400,1191.56,0,0,0.0009963008,0,0
2,3840,4096,existing_s4,23.488,1339.29,16,0.001953125,0.0009963008,0,0
2,3840,4096,transpose_bk128_d3_s4,18.048,1742.98,16,0.001953125,0.0009963008,0,0
2,3840,4096,transpose_bk256_d2_s4,17.760,1771.24,16,0.001953125,0.0009963008,0,0
2,3840,4096,driver_transpose_bk128_d3_s4,17.792,1768.06,16,0.001953125,0.0009963008,0,0
2,3840,4096,driver_transpose_bk256_d2_s4,17.664,1780.87,16,0.001953125,0.0009963008,0,0
2,3840,4096,existing_s8,23.552,1335.65,19,0.001953125,0.0009963008,0,1
2,3840,4096,transpose_bk128_d3_s8,19.328,1627.55,19,0.001953125,0.0009963008,0,0
2,3840,4096,transpose_bk256_d2_s8,19.456,1616.84,19,0.001953125,0.0009963008,0,0
2,3840,4096,driver_transpose_bk128_d3_s8,19.648,1601.04,19,0.001953125,0.0009963008,0,0
2,3840,4096,driver_transpose_bk256_d2_s8,19.648,1601.04,19,0.001953125,0.0009963008,0,0
4,3840,4096,cublaslt,15.168,2073.92,0,0,0.0009309797,0,0
4,3840,4096,native_gemv_grid132,31.232,1007.21,32,0.001953125,0.0009309797,0,0
4,3840,4096,native_gemv_grid528,27.968,1124.76,32,0.001953125,0.0009309797,0,0
4,3840,4096,existing_s1,40.320,780.19,0,0,0.0009309797,0,0
4,3840,4096,transpose_bk128_d3_s1,31.680,992.97,0,0,0.0009309797,0,0
4,3840,4096,transpose_bk256_d2_s1,24.352,1291.77,0,0,0.0009309797,0,0
4,3840,4096,driver_transpose_bk128_d3_s1,28.256,1113.30,0,0,0.0009309797,0,0
4,3840,4096,driver_transpose_bk256_d2_s1,26.432,1190.12,0,0,0.0009309797,0,0
4,3840,4096,existing_s4,21.728,1447.78,31,0.001953125,0.0009309797,0,0
4,3840,4096,transpose_bk128_d3_s4,18.080,1739.89,31,0.001953125,0.0009309797,0,0
4,3840,4096,transpose_bk256_d2_s4,17.856,1761.72,31,0.001953125,0.0009309797,0,0
4,3840,4096,driver_transpose_bk128_d3_s4,17.792,1768.06,31,0.001953125,0.0009309797,0,0
4,3840,4096,driver_transpose_bk256_d2_s4,17.344,1813.73,31,0.001953125,0.0009309797,0,0
4,3840,4096,existing_s8,22.528,1396.36,35,0.001953125,0.0009309797,0,0
4,3840,4096,transpose_bk128_d3_s8,19.424,1619.51,35,0.001953125,0.0009309797,0,0
4,3840,4096,transpose_bk256_d2_s8,19.552,1608.90,35,0.001953125,0.0009309797,0,0
4,3840,4096,driver_transpose_bk128_d3_s8,20.192,1557.91,35,0.001953125,0.0009309797,0,0
4,3840,4096,driver_transpose_bk256_d2_s8,19.840,1585.55,35,0.001953125,0.0009309797,0,0
8,3840,4096,cublaslt,15.808,1989.96,0,0,0.001734847,0,0
8,3840,4096,native_gemv_grid132,40.224,782.05,65,0.001953125,0.001734847,0,0
8,3840,4096,native_gemv_grid528,35.008,898.57,65,0.001953125,0.001734847,0,0
8,3840,4096,existing_s1,41.568,756.77,0,0,0.001734847,0,0
8,3840,4096,transpose_bk128_d3_s1,31.744,990.97,0,0,0.001734847,0,0
8,3840,4096,transpose_bk256_d2_s1,24.352,1291.77,0,0,0.001734847,0,0
8,3840,4096,driver_transpose_bk128_d3_s1,28.480,1104.54,0,0,0.001734847,0,0
8,3840,4096,driver_transpose_bk256_d2_s1,26.464,1188.68,0,0,0.001734847,0,0
8,3840,4096,existing_s4,22.912,1372.96,61,0.001953125,0.001734847,0,0
8,3840,4096,transpose_bk128_d3_s4,18.528,1697.82,61,0.001953125,0.001734847,0,0
8,3840,4096,transpose_bk256_d2_s4,18.112,1736.82,61,0.001953125,0.001734847,0,0
8,3840,4096,driver_transpose_bk128_d3_s4,17.888,1758.57,61,0.001953125,0.001734847,0,0
8,3840,4096,driver_transpose_bk256_d2_s4,17.952,1752.30,61,0.001953125,0.001734847,0,0
8,3840,4096,existing_s8,23.904,1315.98,69,0.001953125,0.001734847,0,2
8,3840,4096,transpose_bk128_d3_s8,20.128,1562.86,69,0.001953125,0.001734847,0,0
8,3840,4096,transpose_bk256_d2_s8,19.360,1624.86,69,0.001953125,0.001734847,0,0
8,3840,4096,driver_transpose_bk128_d3_s8,20.224,1555.44,69,0.001953125,0.001734847,0,0
8,3840,4096,driver_transpose_bk256_d2_s8,19.712,1595.84,69,0.001953125,0.001734847,0,0
16,3840,4096,cublaslt,15.328,2052.28,0,0,0.001734847,0,0
16,3840,4096,native_gemv_grid132,64.992,484.02,128,0.00390625,0.001734847,0,0
16,3840,4096,native_gemv_grid528,61.984,507.51,128,0.00390625,0.001734847,0,0
16,3840,4096,existing_s1,40.608,774.66,0,0,0.001734847,0,0
16,3840,4096,transpose_bk128_d3_s1,36.064,872.26,0,0,0.001734847,0,0
16,3840,4096,transpose_bk256_d2_s1,28.160,1117.09,0,0,0.001734847,0,0
16,3840,4096,driver_transpose_bk128_d3_s1,35.584,884.03,0,0,0.001734847,0,0
16,3840,4096,driver_transpose_bk256_d2_s1,32.544,966.61,0,0,0.001734847,0,0
16,3840,4096,existing_s4,23.200,1355.92,119,0.001953125,0.001734847,0,0
16,3840,4096,transpose_bk128_d3_s4,18.784,1674.68,120,0.001953125,0.001734847,0,0
16,3840,4096,transpose_bk256_d2_s4,18.944,1660.54,120,0.001953125,0.001734847,0,0
16,3840,4096,driver_transpose_bk128_d3_s4,17.984,1749.18,120,0.001953125,0.001734847,0,0
16,3840,4096,driver_transpose_bk256_d2_s4,18.400,1709.63,120,0.001953125,0.001734847,0,0
16,3840,4096,existing_s8,23.776,1323.07,126,0.00390625,0.001734847,0,4
16,3840,4096,transpose_bk128_d3_s8,21.312,1476.04,127,0.00390625,0.001734847,0,0
16,3840,4096,transpose_bk256_d2_s8,20.864,1507.73,127,0.00390625,0.001734847,0,0
16,3840,4096,driver_transpose_bk128_d3_s8,22.080,1424.70,127,0.00390625,0.001734847,0,0
16,3840,4096,driver_transpose_bk256_d2_s8,19.904,1580.45,127,0.00390625,0.001734847,0,0
1,3840,8192,cublaslt,28.000,2246.95,0,0,0.001915517,0,0
1,3840,8192,native_gemv_grid132,38.720,1624.86,11,0.0004882812,0.001915517,0,0
1,3840,8192,native_gemv_grid528,36.320,1732.23,11,0.0004882812,0.001915517,0,0
1,3840,8192,existing_s1,73.344,857.80,21,0.0009765625,0.001915517,0,0
1,3840,8192,transpose_bk128_d3_s1,60.480,1040.25,21,0.0009765625,0.001915517,0,0
1,3840,8192,transpose_bk256_d2_s1,45.856,1372.00,21,0.0009765625,0.001915517,0,0
1,3840,8192,driver_transpose_bk128_d3_s1,52.928,1188.68,21,0.0009765625,0.001915517,0,0
1,3840,8192,driver_transpose_bk256_d2_s1,50.176,1253.88,21,0.0009765625,0.001915517,0,0
1,3840,8192,existing_s4,35.360,1779.26,12,0.0009765625,0.001915517,0,1
1,3840,8192,transpose_bk128_d3_s4,28.800,2184.53,12,0.0009765625,0.001915517,0,0
1,3840,8192,transpose_bk256_d2_s4,28.640,2196.74,12,0.0009765625,0.001915517,0,0
1,3840,8192,driver_transpose_bk128_d3_s4,27.904,2254.68,12,0.0009765625,0.001915517,0,0
1,3840,8192,driver_transpose_bk256_d2_s4,27.904,2254.68,12,0.0009765625,0.001915517,0,0
1,3840,8192,existing_s8,35.296,1782.48,10,0.0004882812,0.001915517,0,1
1,3840,8192,transpose_bk128_d3_s8,31.168,2018.56,9,0.0004882812,0.001915517,0,0
1,3840,8192,transpose_bk256_d2_s8,30.592,2056.57,9,0.0004882812,0.001915517,0,0
1,3840,8192,driver_transpose_bk128_d3_s8,31.552,1994.00,9,0.0004882812,0.001915517,0,0
1,3840,8192,driver_transpose_bk256_d2_s8,30.560,2058.72,9,0.0004882812,0.001915517,0,0
2,3840,8192,cublaslt,28.672,2194.29,0,0,0.001915517,0,0
2,3840,8192,native_gemv_grid132,45.248,1390.44,26,0.0009765625,0.001915517,0,0
2,3840,8192,native_gemv_grid528,42.528,1479.37,26,0.0009765625,0.001915517,0,0
