input,concurrency,requests,identical_text,plow_ttft_ms_p50,plow_ttft_ms_p95,plow_ttft_ms_p99,plow_latency_ms_p50,plow_latency_ms_p95,plow_latency_ms_p99,plow_tpot_ms_p50,plow_tpot_ms_p95,plow_tpot_ms_p99,plow_chunk_gap_ms_p50,plow_chunk_gap_ms_p95,plow_chunk_gap_ms_p99,plow_output_tok_s_median_wave,plow_cache_misses,plow_cache_count_mismatches,vllm_ttft_ms_p50,vllm_ttft_ms_p95,vllm_ttft_ms_p99,vllm_latency_ms_p50,vllm_latency_ms_p95,vllm_latency_ms_p99,vllm_tpot_ms_p50,vllm_tpot_ms_p95,vllm_tpot_ms_p99,vllm_chunk_gap_ms_p50,vllm_chunk_gap_ms_p95,vllm_chunk_gap_ms_p99,vllm_output_tok_s_median_wave,vllm_cache_misses,vllm_cache_count_mismatches
2048,32,96,54,4694.878691516351,7405.7033075077925,7406.5578549634665,8126.033255481161,10834.291493025376,10838.102263113251,110.65992161128369,110.7227900159365,110.73326945038242,110.5832009925507,111.28305774764158,112.52992297522724,94.60299775748804,0,0,263.52073752786964,400.5574847687967,402.5928900577128,1091.5572984958999,1106.5079390245955,1108.544434630312,26.62773587132594,28.07507265242748,30.598575793274286,23.344954010099173,25.368599774083123,157.3637445399072,922.0215151128654,0,0
2048,64,192,104,10100.151568010915,18223.086195875658,18233.470996520482,13530.877617478836,21654.281309555518,21662.298608799465,110.66745316249228,110.7357120152653,110.76196401748025,110.58984097326174,111.29206389305182,112.47874117456377,94.6727701177801,0,0,445.8794390084222,749.5163103740197,760.838660862064,1639.5605734433047,1676.2451699119993,1687.551048110472,38.27129719373319,43.13229226146735,46.35495000229698,31.162592524196953,139.75950741441912,168.33577442215756,1215.5609092269679,0,0
4096,1,3,2,274.4547559414059,275.5207114852965,275.6154630891979,936.558601912111,937.3720030649565,937.4443053896539,21.35253971021983,21.35762369275213,21.35807560231056,21.34721097536385,21.39412194956094,21.413750937208533,34.12266897132822,0,0,40.83294095471501,56.29663385916501,57.67118433956057,511.9555189739913,524.3790640612133,525.4833791800775,15.182325094487638,15.195984774524526,15.197198968305582,15.242888941429555,15.750044002197683,15.833821115083992,62.365764628926776,0,0
4096,4,12,10,613.4366795304231,723.3120444754603,790.3657745488455,2034.08923803363,2204.595075751422,2251.579316764837,46.44125561237395,53.068481176348044,53.076285811989834,43.50880498532206,43.68127552443184,290.9704804851208,61.55370797720453,0,0,120.16401352593675,122.11268261889927,122.29038450284861,613.9111440279521,616.1161710508168,616.3092998415232,15.935353917865864,16.878906502050437,16.884920863216863,16.087132564280182,16.742223972687498,17.773670360911645,207.88731322484347,0,0
4096,8,24,18,1390.6698310165666,1421.8080754915718,1422.0227688981686,4341.920275008306,4419.161157711642,4420.770373491105,94.32894046673732,116.34304169640545,116.36150068828776,94.2490459419787,94.7503870120272,176.15154166705975,58.879259753616964,0,0,210.30996850458905,213.30994016025215,213.4290742711164,726.4401779975742,730.050126981223,731.9916252954863,16.664732564916655,19.68392407363881,20.058241171777368,17.050107941031456,18.165462999604642,39.2520850058645,349.8879107827607,0,0
4096,16,48,41,3184.990802023094,3193.2602760731243,3194.628016129136,6707.716534961946,6716.330662096152,6717.936250381172,113.63491190281967,113.77734152483754,113.79765890850385,113.52683953009546,114.3481079430785,116.73352300305851,76.23768080355416,0,0,260.76324796304107,376.4829073275905,377.91277803247795,943.0514205014333,960.7320597628132,963.0204281804617,21.744058095669793,25.88216219953592,26.1600011215365,19.327056943438947,21.109581168275316,106.07816517003532,537.1990569487473,0,0
4096,32,96,79,4784.000288520474,9900.204366975231,9903.773787431419,9742.356878996361,13458.269246766577,13462.1505187999,113.65485425865758,122.72693284772215,187.4362527451012,113.50617348216474,114.39463222632185,135.01573621761054,76.3777328020648,0,0,446.57862797612324,677.3224829812534,682.7945686702151,1387.8925055032596,1415.8393670222722,1420.848686149111,30.625458534491518,35.18460885501437,38.9220412548316,24.70692398492247,76.91554396878996,159.83697371091694,718.5347265381665,0,0
4096,64,192,154,13256.449079606682,23323.920609179186,23335.41367666563,16781.68374148663,26844.735183863668,26856.63268213859,113.65617414365613,113.81081018837229,113.8507982327663,113.5531099862419,114.29908782010898,115.99372765049338,76.27134739525155,0,0,784.7391269751824,1329.0656528493855,1385.7911107130349,2266.8436794774607,2356.8409427651204,2368.873223194387,46.798363065106734,61.19283425843249,63.63265030949767,34.09781208029017,166.7434244067408,184.9386682990007,873.0342358930623,0,0
8192,1,3,3,337.02307706698775,338.41864760033786,338.5426983144134,1010.3970250347629,1011.5313841379248,1011.6322160582058,21.721740257025004,21.72260405608423,21.72268083822283,21.7144190100953,21.758790989406407,21.79069130215794,31.622581705550164,0,0,67.68814194947481,68.49098703823984,68.56235104613006,540.5057249590755,541.0727565176785,541.1231593228877,15.249559096240949,15.251917996999598,15.252127677067033,15.362792066298425,15.911637735553086,16.090309722349048,59.03203946869089,0,0
8192,4,12,10,1267.1226745005697,1269.1595488227904,1269.2419137619436,2661.065396037884,2664.131663547596,2664.5003342616837,44.97656367921961,45.009581752932604,45.01043240074068,44.93263002950698,45.06045650341548,45.73791102739051,48.01799182939881,0,0,198.0543789686635,200.61050963704474,201.36067309067585,696.2225904571824,701.3429052487481,704.5043778291438,16.172603550066633,19.243881199321137,19.24797755632279,16.44948002649471,17.425208020722494,47.19090213533491,182.4219419632012,0,0
